,campaign_id,campaign_name,campaign_launch_date,campaign_end_date
4109,CAMP_3a7188eb,Spring Data Boost,2026-02-21,2026-03-06
4110,CAMP_71790c70,Flash Bundle Blitz,2026-02-26,2026-04-17
4111,CAMP_71790c70,Flash Bundle Blitz,2026-02-24,2026-03-27
4112,CAMP_568269e4,Loyalty Reward Drive,2026-01-23,2026-02-12
4113,CAMP_568269e4,Loyalty Reward Drive,2026-02-24,2026-03-13
4114,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-05,2026-03-07
4115,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-22,2026-03-08
4116,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-24,2026-03-27
4117,CAMP_568269e4,Loyalty Reward Drive,2026-03-01,2026-03-31
4118,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-11,2026-03-04
4119,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-07,2026-04-25
4120,CAMP_3a7188eb,Spring Data Boost,2026-03-05,2026-04-29
4121,CAMP_568269e4,Loyalty Reward Drive,2026-02-07,2026-03-15
4122,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-21,2026-03-01
4123,CAMP_71790c70,Flash Bundle Blitz,2026-03-05,2026-04-07
4124,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-01,2026-03-04
4125,CAMP_568269e4,Loyalty Reward Drive,2026-02-04,2026-03-06
4126,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-25,2026-03-02
4127,CAMP_71790c70,Flash Bundle Blitz,2026-02-03,2026-02-18
4128,CAMP_71790c70,Flash Bundle Blitz,2026-01-13,2026-02-26
4129,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-19,2026-04-03
4130,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-02,2026-04-20
4131,CAMP_3a7188eb,Spring Data Boost,2026-02-25,2026-02-28
4132,CAMP_568269e4,Loyalty Reward Drive,2026-02-23,2026-02-24
4133,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-09,2026-03-22
4134,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-19,2026-03-29
4135,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-26,2026-04-25
4136,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-14,2026-03-22
4137,CAMP_71790c70,Flash Bundle Blitz,2026-03-09,2026-04-24
4138,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-10,2026-04-26
4139,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-03,2026-03-07
4140,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-01,2026-03-12
4141,CAMP_3a7188eb,Spring Data Boost,2026-02-26,2026-04-07
4142,CAMP_3a7188eb,Spring Data Boost,2026-01-18,2026-02-24
4143,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-08,2026-02-22
4144,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-05-03
4145,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-06,2026-04-06
4146,CAMP_71790c70,Flash Bundle Blitz,2026-01-23,2026-03-06
4147,CAMP_568269e4,Loyalty Reward Drive,2026-02-06,2026-03-31
4148,CAMP_568269e4,Loyalty Reward Drive,2026-01-12,2026-02-18
4149,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-12,2026-01-19
4150,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-02-07
4151,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-24,2026-03-29
4152,CAMP_3a7188eb,Spring Data Boost,2026-01-23,2026-03-07
4153,CAMP_71790c70,Flash Bundle Blitz,2026-01-10,2026-03-07
4154,CAMP_568269e4,Loyalty Reward Drive,2026-01-15,2026-01-20
4155,CAMP_71790c70,Flash Bundle Blitz,2026-02-20,2026-03-14
4156,CAMP_568269e4,Loyalty Reward Drive,2026-01-24,2026-01-30
4157,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-17,2026-02-12
4158,CAMP_3a7188eb,Spring Data Boost,2026-02-13,2026-03-07
4159,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-22,2026-04-01
4160,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-22,2026-03-08
4161,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-21,2026-03-19
4162,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-01,2026-02-14
4163,CAMP_568269e4,Loyalty Reward Drive,2026-02-07,2026-02-10
4164,CAMP_568269e4,Loyalty Reward Drive,2026-01-16,2026-02-22
4165,CAMP_71790c70,Flash Bundle Blitz,2026-02-17,2026-03-08
4166,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-18,2026-03-21
4167,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-18,2026-02-07
4168,CAMP_71790c70,Flash Bundle Blitz,2026-02-17,2026-03-18
4169,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-18,2026-02-21
4170,CAMP_71790c70,Flash Bundle Blitz,2026-02-01,2026-03-23
4171,CAMP_3a7188eb,Spring Data Boost,2026-02-04,2026-03-16
4172,CAMP_3a7188eb,Spring Data Boost,2026-02-02,2026-03-23
4173,CAMP_3a7188eb,Spring Data Boost,2026-02-05,2026-03-30
4174,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-12,2026-03-30
4175,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-31,2026-03-27
4176,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-18,2026-02-17
4177,CAMP_568269e4,Loyalty Reward Drive,2026-01-13,2026-02-25
4178,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-12,2026-01-25
4179,CAMP_71790c70,Flash Bundle Blitz,2026-01-10,2026-01-16
4180,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-24,2026-02-24
4181,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-15,2026-03-09
4182,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-03-28
4183,CAMP_568269e4,Loyalty Reward Drive,2026-03-05,2026-04-15
4184,CAMP_3a7188eb,Spring Data Boost,2026-02-17,2026-02-27
4185,CAMP_3a7188eb,Spring Data Boost,2026-03-02,2026-03-12
4186,CAMP_3a7188eb,Spring Data Boost,2026-02-13,2026-04-10
4187,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-10,2026-03-01
4188,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-03-01
4189,CAMP_568269e4,Loyalty Reward Drive,2026-01-30,2026-03-10
4190,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-08,2026-03-17
4191,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-01,2026-03-10
4192,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-17,2026-01-28
4193,CAMP_71790c70,Flash Bundle Blitz,2026-02-01,2026-03-09
4194,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-03-02
4195,CAMP_71790c70,Flash Bundle Blitz,2026-02-22,2026-03-21
4196,CAMP_3a7188eb,Spring Data Boost,2026-01-09,2026-02-24
4197,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-03,2026-03-19
4198,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-30,2026-02-27
4199,CAMP_3a7188eb,Spring Data Boost,2026-01-26,2026-03-20
4200,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-06,2026-03-16
4201,CAMP_71790c70,Flash Bundle Blitz,2026-03-04,2026-04-24
4202,CAMP_71790c70,Flash Bundle Blitz,2026-02-08,2026-02-13
4203,CAMP_568269e4,Loyalty Reward Drive,2026-03-04,2026-05-01
4204,CAMP_3a7188eb,Spring Data Boost,2026-02-16,2026-03-21
4205,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-01-30
4206,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-02,2026-02-07
4207,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-09,2026-02-04
4208,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-13,2026-03-04
4209,CAMP_568269e4,Loyalty Reward Drive,2026-02-18,2026-04-03
4210,CAMP_71790c70,Flash Bundle Blitz,2026-03-01,2026-04-13
4211,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-04,2026-02-10
4212,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-10,2026-04-10
4213,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-11,2026-04-05
4214,CAMP_3a7188eb,Spring Data Boost,2026-01-14,2026-03-14
4215,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-09,2026-03-05
4216,CAMP_568269e4,Loyalty Reward Drive,2026-02-01,2026-02-04
4217,CAMP_71790c70,Flash Bundle Blitz,2026-02-04,2026-03-28
4218,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-13,2026-02-09
4219,CAMP_568269e4,Loyalty Reward Drive,2026-02-02,2026-02-15
4220,CAMP_3a7188eb,Spring Data Boost,2026-03-04,2026-03-16
4221,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-08,2026-03-13
4222,CAMP_71790c70,Flash Bundle Blitz,2026-01-27,2026-03-21
4223,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-17,2026-03-24
4224,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-24,2026-04-02
4225,CAMP_568269e4,Loyalty Reward Drive,2026-01-29,2026-02-02
4226,CAMP_71790c70,Flash Bundle Blitz,2026-02-19,2026-03-01
4227,CAMP_3a7188eb,Spring Data Boost,2026-03-05,2026-03-25
4228,CAMP_71790c70,Flash Bundle Blitz,2026-02-09,2026-02-17
4229,CAMP_71790c70,Flash Bundle Blitz,2026-01-30,2026-02-26
4230,CAMP_568269e4,Loyalty Reward Drive,2026-02-25,2026-03-21
4231,CAMP_3a7188eb,Spring Data Boost,2026-03-02,2026-04-19
4232,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-12,2026-02-09
4233,CAMP_568269e4,Loyalty Reward Drive,2026-01-09,2026-02-11
4234,CAMP_71790c70,Flash Bundle Blitz,2026-02-22,2026-03-26
4235,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-08,2026-03-24
4236,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-22,2026-03-30
4237,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-29,2026-03-11
4238,CAMP_71790c70,Flash Bundle Blitz,2026-02-20,2026-02-22
4239,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-24,2026-02-13
4240,CAMP_568269e4,Loyalty Reward Drive,2026-01-17,2026-01-20
4241,CAMP_71790c70,Flash Bundle Blitz,2026-01-17,2026-02-23
4242,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-02,2026-03-31
4243,CAMP_71790c70,Flash Bundle Blitz,2026-01-19,2026-03-03
4244,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-03-22
4245,CAMP_3a7188eb,Spring Data Boost,2026-02-26,2026-04-22
4246,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-04,2026-04-23
4247,CAMP_71790c70,Flash Bundle Blitz,2026-02-11,2026-02-14
4248,CAMP_568269e4,Loyalty Reward Drive,2026-02-26,2026-03-01
4249,CAMP_568269e4,Loyalty Reward Drive,2026-03-04,2026-04-19
4250,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-17,2026-02-25
4251,CAMP_3a7188eb,Spring Data Boost,2026-02-08,2026-03-24
4252,CAMP_71790c70,Flash Bundle Blitz,2026-01-30,2026-03-06
4253,CAMP_3a7188eb,Spring Data Boost,2026-03-09,2026-04-05
4254,CAMP_3a7188eb,Spring Data Boost,2026-02-18,2026-03-07
4255,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-28,2026-04-19
4256,CAMP_568269e4,Loyalty Reward Drive,2026-02-07,2026-02-16
4257,CAMP_568269e4,Loyalty Reward Drive,2026-03-01,2026-04-12
4258,CAMP_3a7188eb,Spring Data Boost,2026-03-10,2026-03-19
4259,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-14,2026-02-26
4260,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-10,2026-03-13
4261,CAMP_3a7188eb,Spring Data Boost,2026-03-05,2026-04-18
4262,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-22,2026-02-23
4263,CAMP_3a7188eb,Spring Data Boost,2026-01-10,2026-01-27
4264,CAMP_568269e4,Loyalty Reward Drive,2026-02-14,2026-02-25
4265,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-25,2026-03-01
4266,CAMP_568269e4,Loyalty Reward Drive,2026-01-20,2026-03-18
4267,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-14,2026-03-15
4268,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-04-01
4269,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-03-26
4270,CAMP_568269e4,Loyalty Reward Drive,2026-01-12,2026-02-01
4271,CAMP_3a7188eb,Spring Data Boost,2026-01-30,2026-02-19
4272,CAMP_71790c70,Flash Bundle Blitz,2026-02-02,2026-02-04
4273,CAMP_71790c70,Flash Bundle Blitz,2026-02-01,2026-02-09
4274,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-01,2026-03-12
4275,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-05,2026-03-16
4276,CAMP_568269e4,Loyalty Reward Drive,2026-01-12,2026-02-14
4277,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-04,2026-04-03
4278,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-02,2026-04-26
4279,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-27,2026-03-05
4280,CAMP_3a7188eb,Spring Data Boost,2026-02-02,2026-03-18
4281,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-23,2026-03-17
4282,CAMP_3a7188eb,Spring Data Boost,2026-02-19,2026-03-22
4283,CAMP_568269e4,Loyalty Reward Drive,2026-01-30,2026-03-01
4284,CAMP_568269e4,Loyalty Reward Drive,2026-03-10,2026-04-23
4285,CAMP_71790c70,Flash Bundle Blitz,2026-03-08,2026-03-24
4286,CAMP_3a7188eb,Spring Data Boost,2026-01-27,2026-02-02
4287,CAMP_3a7188eb,Spring Data Boost,2026-02-22,2026-03-16
4288,CAMP_3a7188eb,Spring Data Boost,2026-01-30,2026-03-15
4289,CAMP_71790c70,Flash Bundle Blitz,2026-03-03,2026-03-06
4290,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-09,2026-01-18
4291,CAMP_71790c70,Flash Bundle Blitz,2026-02-27,2026-04-27
4292,CAMP_3a7188eb,Spring Data Boost,2026-01-12,2026-02-26
4293,CAMP_3a7188eb,Spring Data Boost,2026-03-06,2026-03-16
4294,CAMP_3a7188eb,Spring Data Boost,2026-02-16,2026-02-26
4295,CAMP_568269e4,Loyalty Reward Drive,2026-03-02,2026-04-09
4296,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-14,2026-03-04
4297,CAMP_568269e4,Loyalty Reward Drive,2026-02-21,2026-03-16
4298,CAMP_568269e4,Loyalty Reward Drive,2026-01-31,2026-02-22
4299,CAMP_568269e4,Loyalty Reward Drive,2026-03-10,2026-04-26
4300,CAMP_3a7188eb,Spring Data Boost,2026-02-24,2026-03-08
4301,CAMP_3a7188eb,Spring Data Boost,2026-03-02,2026-04-23
4302,CAMP_71790c70,Flash Bundle Blitz,2026-02-25,2026-02-28
4303,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-24,2026-03-19
4304,CAMP_71790c70,Flash Bundle Blitz,2026-02-14,2026-03-21
4305,CAMP_71790c70,Flash Bundle Blitz,2026-01-19,2026-02-17
4306,CAMP_568269e4,Loyalty Reward Drive,2026-02-04,2026-03-13
4307,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-05,2026-04-21
4308,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-16,2026-02-12
4309,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-09,2026-03-01
4310,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-02-15
4311,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-23,2026-03-16
4312,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-13,2026-03-18
4313,CAMP_568269e4,Loyalty Reward Drive,2026-02-05,2026-03-07
4314,CAMP_3a7188eb,Spring Data Boost,2026-02-05,2026-02-26
4315,CAMP_3a7188eb,Spring Data Boost,2026-02-07,2026-02-12
4316,CAMP_568269e4,Loyalty Reward Drive,2026-02-26,2026-04-16
4317,CAMP_3a7188eb,Spring Data Boost,2026-02-07,2026-03-31
4318,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-16,2026-02-22
4319,CAMP_71790c70,Flash Bundle Blitz,2026-01-17,2026-03-17
4320,CAMP_71790c70,Flash Bundle Blitz,2026-02-12,2026-03-15
4321,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-17,2026-04-12
4322,CAMP_3a7188eb,Spring Data Boost,2026-01-26,2026-03-23
4323,CAMP_71790c70,Flash Bundle Blitz,2026-02-06,2026-03-27
4324,CAMP_71790c70,Flash Bundle Blitz,2026-02-07,2026-03-25
4325,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-07,2026-03-17
4326,CAMP_3a7188eb,Spring Data Boost,2026-01-29,2026-02-07
4327,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-21,2026-02-26
4328,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-16,2026-02-25
4329,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-24,2026-04-06
4330,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-27,2026-02-06
4331,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-26,2026-03-26
4332,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-28,2026-03-20
4333,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-03-09,2026-03-14
4334,CAMP_568269e4,Loyalty Reward Drive,2026-01-23,2026-01-25
4335,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-29,2026-02-02
4336,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-03,2026-03-15
4337,CAMP_568269e4,Loyalty Reward Drive,2026-02-17,2026-03-06
4338,CAMP_3a7188eb,Spring Data Boost,2026-02-07,2026-02-25
4339,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-27,2026-02-10
4340,CAMP_568269e4,Loyalty Reward Drive,2026-03-08,2026-04-18
4341,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-27,2026-02-17
4342,CAMP_568269e4,Loyalty Reward Drive,2026-01-18,2026-02-25
4343,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-03-26
4344,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-31,2026-02-10
4345,CAMP_71790c70,Flash Bundle Blitz,2026-02-22,2026-03-15
4346,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-14,2026-02-24
4347,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-08,2026-04-05
4348,CAMP_71790c70,Flash Bundle Blitz,2026-01-23,2026-02-16
4349,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-23,2026-02-09
4350,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-17,2026-03-27
4351,CAMP_568269e4,Loyalty Reward Drive,2026-02-02,2026-03-29
4352,CAMP_3a7188eb,Spring Data Boost,2026-02-02,2026-03-17
4353,CAMP_568269e4,Loyalty Reward Drive,2026-02-07,2026-04-07
4354,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-15,2026-04-06
4355,CAMP_71790c70,Flash Bundle Blitz,2026-01-30,2026-02-07
4356,CAMP_3a7188eb,Spring Data Boost,2026-02-07,2026-03-23
4357,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-05,2026-04-09
4358,CAMP_3a7188eb,Spring Data Boost,2026-01-21,2026-01-30
4359,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-20,2026-02-24
4360,CAMP_568269e4,Loyalty Reward Drive,2026-01-29,2026-03-29
4361,CAMP_568269e4,Loyalty Reward Drive,2026-01-20,2026-03-13
4362,CAMP_568269e4,Loyalty Reward Drive,2026-03-05,2026-03-18
4363,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-04-20
4364,CAMP_3a7188eb,Spring Data Boost,2026-02-15,2026-03-30
4365,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-03-11
4366,CAMP_568269e4,Loyalty Reward Drive,2026-02-22,2026-04-07
4367,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-11,2026-01-23
4368,CAMP_71790c70,Flash Bundle Blitz,2026-02-05,2026-03-17
4369,CAMP_3a7188eb,Spring Data Boost,2026-02-12,2026-03-13
4370,CAMP_3a7188eb,Spring Data Boost,2026-01-24,2026-02-14
4371,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-05-01
4372,CAMP_568269e4,Loyalty Reward Drive,2026-01-29,2026-02-23
4373,CAMP_568269e4,Loyalty Reward Drive,2026-01-31,2026-02-15
4374,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-09,2026-02-13
4375,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-07,2026-02-20
4376,CAMP_568269e4,Loyalty Reward Drive,2026-03-06,2026-04-05
4377,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-14,2026-02-16
4378,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-03-08
4379,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-15,2026-02-21
4380,CAMP_3a7188eb,Spring Data Boost,2026-03-08,2026-03-27
4381,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-16,2026-02-22
4382,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-13,2026-04-04
4383,CAMP_3a7188eb,Spring Data Boost,2026-01-28,2026-02-23
4384,CAMP_71790c70,Flash Bundle Blitz,2026-01-09,2026-01-18
4385,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-28,2026-03-02
4386,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-27,2026-03-22
4387,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-03-15
4388,CAMP_568269e4,Loyalty Reward Drive,2026-01-27,2026-02-22
4389,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-27,2026-04-18
4390,CAMP_568269e4,Loyalty Reward Drive,2026-02-28,2026-04-21
4391,CAMP_3a7188eb,Spring Data Boost,2026-02-01,2026-02-19
4392,CAMP_71790c70,Flash Bundle Blitz,2026-01-29,2026-02-05
4393,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-04,2026-03-07
4394,CAMP_568269e4,Loyalty Reward Drive,2026-01-14,2026-02-28
4395,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-13,2026-03-30
4396,CAMP_3a7188eb,Spring Data Boost,2026-01-19,2026-02-22
4397,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-18,2026-02-26
4398,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-19,2026-03-13
4399,CAMP_568269e4,Loyalty Reward Drive,2026-01-10,2026-01-12
4400,CAMP_3a7188eb,Spring Data Boost,2026-01-25,2026-02-27
4401,CAMP_3a7188eb,Spring Data Boost,2026-03-07,2026-04-05
4402,CAMP_568269e4,Loyalty Reward Drive,2026-01-09,2026-02-08
4403,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-03,2026-04-04
4404,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-19,2026-02-04
4405,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-21,2026-03-04
4406,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-03,2026-03-31
4407,CAMP_568269e4,Loyalty Reward Drive,2026-02-02,2026-02-06
4408,CAMP_568269e4,Loyalty Reward Drive,2026-01-17,2026-03-16
4409,CAMP_3a7188eb,Spring Data Boost,2026-01-09,2026-02-09
4410,CAMP_71790c70,Flash Bundle Blitz,2026-01-11,2026-02-24
4411,CAMP_568269e4,Loyalty Reward Drive,2026-01-15,2026-01-24
4412,CAMP_568269e4,Loyalty Reward Drive,2026-01-19,2026-01-26
4413,CAMP_568269e4,Loyalty Reward Drive,2026-02-17,2026-02-27
4414,CAMP_71790c70,Flash Bundle Blitz,2026-02-26,2026-03-07
4415,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-21,2026-02-10
4416,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-02,2026-03-14
4417,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-22,2026-03-12
4418,CAMP_3a7188eb,Spring Data Boost,2026-02-11,2026-02-13
4419,CAMP_3a7188eb,Spring Data Boost,2026-02-04,2026-02-13
4420,CAMP_3a7188eb,Spring Data Boost,2026-02-15,2026-03-06
4421,CAMP_3a7188eb,Spring Data Boost,2026-02-18,2026-03-10
4422,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-06,2026-03-16
4423,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-29,2026-03-08
4424,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-15,2026-03-31
4425,CAMP_568269e4,Loyalty Reward Drive,2026-03-02,2026-04-18
4426,CAMP_3a7188eb,Spring Data Boost,2026-02-16,2026-03-15
4427,CAMP_568269e4,Loyalty Reward Drive,2026-02-23,2026-04-19
4428,CAMP_71790c70,Flash Bundle Blitz,2026-02-02,2026-03-23
4429,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-12,2026-01-28
4430,CAMP_568269e4,Loyalty Reward Drive,2026-03-04,2026-04-06
4431,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-12,2026-03-02
4432,CAMP_568269e4,Loyalty Reward Drive,2026-02-26,2026-04-09
4433,CAMP_568269e4,Loyalty Reward Drive,2026-01-13,2026-03-08
4434,CAMP_71790c70,Flash Bundle Blitz,2026-02-12,2026-04-12
4435,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-27,2026-04-03
4436,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-03-04,2026-04-25
4437,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-31,2026-03-18
4438,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-02-09,2026-03-15
4439,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-01-24,2026-02-17
4440,CAMP_568269e4,Loyalty Reward Drive,2026-02-14,2026-03-17
4441,CAMP_568269e4,Loyalty Reward Drive,2026-01-17,2026-01-28
4442,CAMP_568269e4,Loyalty Reward Drive,2026-02-19,2026-03-10
4443,CAMP_3a7188eb,Spring Data Boost,2026-02-24,2026-03-05
4444,CAMP_568269e4,Loyalty Reward Drive,2026-01-29,2026-03-06
4445,CAMP_6ec8dcc3,Flash Bundle Blitz,2026-01-12,2026-01-29
4446,CAMP_3a7188eb,Spring Data Boost,2026-01-17,2026-01-30
4447,CAMP_71790c70,Flash Bundle Blitz,2026-02-08,2026-04-09
4448,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-21,2026-04-01
4449,CAMP_3a7188eb,Spring Data Boost,2026-02-17,2026-02-18
4450,CAMP_71790c70,Flash Bundle Blitz,2026-02-12,2026-02-28
4451,CAMP_5ca4a2f6,Flash Bundle Blitz,2026-02-17,2026-03-16
4452,CAMP_568269e4,Loyalty Reward Drive,2026-02-12,2026-03-28
4453,CAMP_568269e4,Loyalty Reward Drive,2026-01-21,2026-02-25
4454,CAMP_3a7188eb,Spring Data Boost,2026-03-02,2026-04-24
